"","タブ名","第1層イニシャル","第1層","第1層説明","第2層","第2層説明","第2層メモ","第3層","第4層","メモ"
624,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","腫瘍","腫瘍の手術療法を概説できる。腫瘍の放射線療法を概説できる。インターベンショナル・ラディオロジー(IVR)","編集あり"
625,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","腫瘍","腫瘍の薬物療法（細胞障害性抗癌薬、分子標的治療薬）、造血幹細胞移植、がん免疫療法免疫（チェックポイント阻害薬）を概説できる。","編集あり"
626,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","腫瘍","腫瘍における支持療法を概説できる。腫瘍における緩和ケアを概説できる。",""
627,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","腫瘍","腫瘍の診療におけるチーム医療を概説できる。","総合PTへ？"
628,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","腫瘍","腫瘍の診療における生命倫理（バイオエシックス）を概説できる。",""
629,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","腫瘍","腫瘍性疾患をもつ患者の置かれている状況を深く認識できる。",""
630,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","自己抗体の種類と臨床的意義を説明できる。",""
631,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","ショック",""
632,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","発熱",""
633,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","全身倦怠感",""
634,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","発疹",""
635,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","貧血",""
636,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","リンパ節腫脹",""
637,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","浮腫",""
638,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","呼吸困難・息切れ",""
639,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","咳・痰",""
640,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","血尿・タンパク尿",""
