"","タブ名","第1層イニシャル","第1層","第1層説明","第2層","第2層説明","第2層メモ","第3層","第4層","メモ","temp_id"
869,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","ショック","","0869知識"
870,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","発熱","","0870知識"
871,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","全身倦怠感","","0871知識"
872,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","発疹","","0872知識"
873,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","貧血","","0873知識"
874,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","リンパ節腫脹","","0874知識"
875,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","浮腫","","0875知識"
876,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","呼吸困難・息切れ","","0876知識"
877,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","咳・痰","","0877知識"
878,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","血尿・タンパク尿","","0878知識"
879,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","関節痛・関節腫脹","","0879知識"
880,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","膠原病と自己免疫疾患を概説し、その種類を列挙できる。","","0880知識"
881,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","関節炎をきたす疾患を列挙できる。","","0881知識"
882,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","膠原病に特徴的な皮疹を説明し、関連する疾患を列挙できる。","","0882知識"
883,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","関節リウマチの病態生理、症候、診断、治療とリハビリテーションを説明できる。","","0883知識"
884,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","関節リウマチの関節外症状を説明できる。","","0884知識"
885,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","全身に及ぶ生理的変化、病態、診断、治療","","","免疫・アレルギー","成人Still病の症候、診断と治療を説明できる。","","0885知識"
